title,ott
협상,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81031587', 'Watcha': 'https://watcha.com/contents/m5QqAPG'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000092', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3697127', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2598%2591%25EC%2583%2581?gl=KR%26hl=en%26id=gy2jSx8TDco'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000092', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3697125', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2598%2591%25EC%2583%2581?gl=KR%26hl=en%26id=gy2jSx8TDco'}}"
콜 투 스파이,"{'streaming': {}, 'rent': {}, 'buy': {}}"
더 킹: 헨리 5세,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80182016'}, 'rent': {}, 'buy': {}}"
페인 앤 글로리,"{'streaming': {}, 'rent': {}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258E%2598%25EC%259D%25B8_%25EC%2595%25A4_%25EA%25B8%2580%25EB%25A1%259C%25EB%25A6%25AC?gl=KR%26hl=en%26id=KHQ_yX4_0-Y.P'}}"
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CR01_DN0000011229'}, 'buy': {}}"
베이비티스,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012591'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012591', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25A0%25EC%259D%25B4%25EB%25B9%2584%25ED%258B%25B0%25EC%258A%25A4?gl=KR%26hl=en%26id=it2fDtphKtM.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5663620', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25A0%25EC%259D%25B4%25EB%25B9%2584%25ED%258B%25B0%25EC%258A%25A4?gl=KR%26hl=en%26id=it2fDtphKtM.P'}}"
아이리시맨,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80175798'}, 'rent': {}, 'buy': {}}"
T-34,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000119365', 'Watcha': 'https://watcha.com/contents/mdMB6vl'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000119365', 'Google Play Movies': 'https://play.google.com/store/movies/details/T_34?gl=KR%26hl=en%26id=RfRg6fyKkow.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4238260', 'Google Play Movies': 'https://play.google.com/store/movies/details/T_34?gl=KR%26hl=en%26id=RfRg6fyKkow.P'}}"
핫 썸머 나이츠,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000020', 'Watcha': 'https://watcha.com/contents/m5NV9oE'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000020', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%25AB_%25EC%258D%25B8%25EB%25A8%25B8_%25EB%2582%2598%25EC%259D%25B4%25EC%25B8%25A0?gl=KR%26hl=en%26id=ObxgXDMmnD4.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3735135'}}"
피노키오,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2594%25BC%25EB%2585%25B8%25ED%2582%25A4%25EC%2598%25A4?gl=KR%26hl=en%26id=vVhUE_xZTfU.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2594%25BC%25EB%2585%25B8%25ED%2582%25A4%25EC%2598%25A4?gl=KR%26hl=en%26id=vVhUE_xZTfU.P'}}"
허니 보이,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2597%2588%25EB%258B%2588_%25EB%25B3%25B4%25EC%259D%25B4?gl=KR%26hl=en%26id=vOrPZzpYEkg.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4967497'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2597%2588%25EB%258B%2588_%25EB%25B3%25B4%25EC%259D%25B4?gl=KR%26hl=en%26id=vOrPZzpYEkg.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5042390'}}"
데이 쉘 낫 그로우 올드,"{'streaming': {}, 'rent': {}, 'buy': {}}"
아메리칸 애니멀스,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000525', 'Watcha': 'https://watcha.com/contents/mOPo0pX'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000525', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25EB%25A9%2594%25EB%25A6%25AC%25EC%25B9%25B8_%25EC%2595%25A0%25EB%258B%2588%25EB%25A9%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=haBBm7vV39U.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5787930'}}"
와인 패밀리,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012892'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012892', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2599%2580%25EC%259D%25B8_%25ED%258C%25A8%25EB%25B0%2580%25EB%25A6%25AC?gl=KR%26hl=en%26id=710TVBOd0rY.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2599%2580%25EC%259D%25B8_%25ED%258C%25A8%25EB%25B0%2580%25EB%25A6%25AC?gl=KR%26hl=en%26id=710TVBOd0rY.P'}}"
헌터 킬러,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80993331', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000114970', 'Watcha': 'https://watcha.com/contents/mOVemZW'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000114970'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3837076'}}"
라이프 잇셀프,"{'streaming': {}, 'rent': {}, 'buy': {}}"
클라우스,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80183187'}, 'rent': {}, 'buy': {}}"
언세인,"{'streaming': {}, 'rent': {}, 'buy': {}}"
무서운 이야기 : 오두막의 악마,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_LX01_LX0000000363'}, 'buy': {}}"
스투버,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4517751', 'Google Play Movies': 'https://play.google.com/store/movies/details/Stuber_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Is5NWjnqT6A', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CH01_FX0000011574'}}"
블라인드스포팅,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259D%25BC%25EC%259D%25B8%25EB%2593%259C%25EC%258A%25A4%25ED%258F%25AC%25ED%258C%2585_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=j4WPUA0bJYU'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259D%25BC%25EC%259D%25B8%25EB%2593%259C%25EC%258A%25A4%25ED%258F%25AC%25ED%258C%2585_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=j4WPUA0bJYU'}}"
그링고,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80208078', 'Watcha': 'https://watcha.com/contents/mdEwrKg'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000438', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4944686', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B7%25B8%25EB%25A7%2581%25EA%25B3%25A0?gl=KR%26hl=en%26id=gZmsDFJ8r54.P'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000438', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4944685', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B7%25B8%25EB%25A7%2581%25EA%25B3%25A0?gl=KR%26hl=en%26id=gZmsDFJ8r54.P'}}"
벽 속에 숨은 마법시계,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80986886', 'Watcha': 'https://watcha.com/contents/mWyJwjN'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000260', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3841605'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000260', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3841603'}}"
프라이빗 워,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2594%2584%25EB%259D%25BC%25EC%259D%25B4%25EB%25B9%2597_%25EC%259B%258C?gl=KR%26hl=en%26id=2Pczap8arpc.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2594%2584%25EB%259D%25BC%25EC%259D%25B4%25EB%25B9%2597_%25EC%259B%258C?gl=KR%26hl=en%26id=2Pczap8arpc.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4408961'}}"
한 솔로: 스타워즈 스토리,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3688737', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%259C_%25EC%2586%2594%25EB%25A1%259C_%25EC%258A%25A4%25ED%2583%2580%25EC%259B%258C%25EC%25A6%2588_%25EC%258A%25A4%25ED%2586%25A0%25EB%25A6%25AC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=vvtkAnYJ7Aw'}}"
레 미제라블,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000013651', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A0%2588_%25EB%25AF%25B8%25EC%25A0%259C%25EB%259D%25BC%25EB%25B8%2594?gl=KR%26hl=en%26id=uNWo2CjJQ9g.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6166914', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A0%2588_%25EB%25AF%25B8%25EC%25A0%259C%25EB%259D%25BC%25EB%25B8%2594?gl=KR%26hl=en%26id=uNWo2CjJQ9g.P'}}"
캡티브 스테이트,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5m1mgB'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000764', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4955306'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000764', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4955307'}}"
버드 박스,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80196789'}, 'rent': {}, 'buy': {}}"
보희와 녹양,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdREP9K'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011591', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B3%25B4%25ED%259D%25AC%25EC%2599%2580_%25EB%2585%25B9%25EC%2596%2591?gl=KR%26hl=en%26id=ABZ14VEGNYQ.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4302008', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B3%25B4%25ED%259D%25AC%25EC%2599%2580_%25EB%2585%25B9%25EC%2596%2591?gl=KR%26hl=en%26id=ABZ14VEGNYQ.P'}}"
Heroic Losers,"{'streaming': {}, 'rent': {}, 'buy': {}}"
앵그리 버드 2: 독수리 왕국의 침공,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdjav4q'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%25B5%25EA%25B7%25B8%25EB%25A6%25AC_%25EB%25B2%2584%25EB%2593%259C_2_%25EB%258F%2585%25EC%2588%2598%25EB%25A6%25AC_%25EC%2599%2595%25EA%25B5%25AD%25EC%259D%2598_%25EC%25B9%25A8%25EA%25B3%25B5_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=AOoYuCKh2RE', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4561472'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%25B5%25EA%25B7%25B8%25EB%25A6%25AC_%25EB%25B2%2584%25EB%2593%259C_2_%25EB%258F%2585%25EC%2588%2598%25EB%25A6%25AC_%25EC%2599%2595%25EA%25B5%25AD%25EC%259D%2598_%25EC%25B9%25A8%25EA%25B3%25B5_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=AOoYuCKh2RE', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4529711', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011582'}}"
아이 필 프리티,"{'streaming': {'Watcha': 'https://watcha.com/contents/mOgBjxN'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011217'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3478480', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25EC%259D%25B4_%25ED%2595%2584_%25ED%2594%2584%25EB%25A6%25AC%25ED%258B%25B0_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=KiaHYwsv8Og'}}"
코드 8,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81194641', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012496', 'Watcha': 'https://watcha.com/contents/m53m3y6'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012496'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5282544'}}"
더 게이트,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000889', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5737577'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000889', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5737578'}}"
라스트 블랙 맨 인 샌프란시스코,"{'streaming': {}, 'rent': {}, 'buy': {}}"
트루 시크릿,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012325', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258A%25B8%25EB%25A3%25A8_%25EC%258B%259C%25ED%2581%25AC%25EB%25A6%25BF?gl=KR%26hl=en%26id=2DJnW7OfBws.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258A%25B8%25EB%25A3%25A8_%25EC%258B%259C%25ED%2581%25AC%25EB%25A6%25BF?gl=KR%26hl=en%26id=2DJnW7OfBws.P'}}"
배드 사마리안,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80243042', 'Watcha': 'https://watcha.com/contents/mWJyxrR'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000576', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3716457', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25B0%25EB%2593%259C_%25EC%2582%25AC%25EB%25A7%2588%25EB%25A6%25AC%25EC%2595%2588_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=N9Rd_54tZMs'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000576', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3716455', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25B0%25EB%2593%259C_%25EC%2582%25AC%25EB%25A7%2588%25EB%25A6%25AC%25EC%2595%2588_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=N9Rd_54tZMs'}}"
돈 워리,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.50b372f3-cd1b-deca-d6c2-d201aa9df4e4'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011322'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4392370', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258F%2588_%25EC%259B%258C%25EB%25A6%25AC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=ck4rI0bv7Vs'}}"
워킹 데드 나잇,"{'streaming': {'Watcha': 'https://watcha.com/contents/mWpmbgA'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011228'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3578397', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259B%258C%25ED%2582%25B9_%25EB%258D%25B0%25EB%2593%259C_%25EB%2582%2598%25EC%259E%2587_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=xNqznYsr9ok'}}"
마틴 에덴,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012596', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25ED%258B%25B4_%25EC%2597%2590%25EB%258D%25B4?gl=KR%26hl=en%26id=0w1195lB64c.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5684040', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25ED%258B%25B4_%25EC%2597%2590%25EB%258D%25B4?gl=KR%26hl=en%26id=0w1195lB64c.P'}}"
"하이, 젝시","{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011413'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4944679', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%2598%25EC%259D%25B4_%25EC%25A0%259D%25EC%258B%259C?gl=KR%26hl=en%26id=ORx3rx3Uz0Q.P'}}"
비밀정보원: 인 더 프리즌,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012436', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2584%25EB%25B0%2580%25EC%25A0%2595%25EB%25B3%25B4%25EC%259B%2590_%25EC%259D%25B8_%25EB%258D%2594_%25ED%2594%2584%25EB%25A6%25AC%25EC%25A6%258C?gl=KR%26hl=en%26id=D6MrwEEoPsw.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2584%25EB%25B0%2580%25EC%25A0%2595%25EB%25B3%25B4%25EC%259B%2590_%25EC%259D%25B8_%25EB%258D%2594_%25ED%2594%2584%25EB%25A6%25AC%25EC%25A6%258C?gl=KR%26hl=en%26id=D6MrwEEoPsw.P'}}"
카운트다운,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012375', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B9%25B4%25EC%259A%25B4%25ED%258A%25B8_%25EB%258B%25A4%25EC%259A%25B4?gl=KR%26hl=en%26id=RxF3U49VEK4.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B9%25B4%25EC%259A%25B4%25ED%258A%25B8_%25EB%258B%25A4%25EC%259A%25B4?gl=KR%26hl=en%26id=RxF3U49VEK4.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4780853'}}"
에브리데이,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011242'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3722123', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2597%2590%25EB%25B8%258C%25EB%25A6%25AC%25EB%258D%25B0%25EC%259D%25B4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=cbfA-HFyNFU'}}"
밤치기,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011454', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25A4%25EC%25B9%2598%25EA%25B8%25B0?gl=KR%26hl=en%26id=fmBgN9WpMpI.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3774143', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25A4%25EC%25B9%2598%25EA%25B8%25B0?gl=KR%26hl=en%26id=fmBgN9WpMpI.P'}}"
벤 이즈 백,"{'streaming': {'Watcha': 'https://watcha.com/contents/mO1V12Y'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25A4_%25EC%259D%25B4%25EC%25A6%2588_%25EB%25B0%25B1?gl=KR%26hl=en%26id=q9IPnbaYLII.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4206840', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25A4_%25EC%259D%25B4%25EC%25A6%2588_%25EB%25B0%25B1?gl=KR%26hl=en%26id=q9IPnbaYLII.P'}}"
체실 비치에서,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011237'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3685369', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B2%25B4%25EC%258B%25A4_%25EB%25B9%2584%25EC%25B9%2598%25EC%2597%2590%25EC%2584%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=5ZTO82L_Vjo'}}"
패들턴,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80224060'}, 'rent': {}, 'buy': {}}"
바람을 길들인 풍차소년,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80200047'}, 'rent': {}, 'buy': {}}"
모추어리 컬렉션,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EM01_EM000000129'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A8%25EC%25B6%2594%25EC%2596%25B4%25EB%25A6%25AC_%25EC%25BB%25AC%25EB%25A0%2589%25EC%2585%2598?gl=KR%26hl=en%26id=0aN8qRkC8W4.P'}}"
트리플 프런티어,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80192187'}, 'rent': {}, 'buy': {}}"
배신자,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_TW01_TW0000000418'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4648464', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25B0%25EC%258B%25A0%25EC%259E%2590?gl=KR%26hl=en%26id=qy0MzlS3FYQ.P'}}"
집 이야기,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000124431', 'Watcha': 'https://watcha.com/contents/m5ekJEy'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000124431', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A7%2591_%25EC%259D%25B4%25EC%2595%25BC%25EA%25B8%25B0?gl=KR%26hl=en%26id=joDerpJYmTs.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4720631', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A7%2591_%25EC%259D%25B4%25EC%2595%25BC%25EA%25B8%25B0?gl=KR%26hl=en%26id=joDerpJYmTs.P'}}"
스몰풋,"{'streaming': {}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4166506'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25EB%25AA%25B0%25ED%2592%258B_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=gQDE8Feu0Pw', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011564', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4166505'}}"
Intemperie,"{'streaming': {}, 'rent': {}, 'buy': {}}"
미결처리반Q: 순수의 배신,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011535', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EA%25B2%25B0%25EC%25B2%2598%25EB%25A6%25AC%25EB%25B0%2598Q_4_%25EC%2588%259C%25EC%2588%2598%25EC%259D%2598_%25EB%25B0%25B0%25EC%258B%25A0?gl=KR%26hl=en%26id=K026uXmswBY.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4032818', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EA%25B2%25B0%25EC%25B2%2598%25EB%25A6%25AC%25EB%25B0%2598Q_4_%25EC%2588%259C%25EC%2588%2598%25EC%259D%2598_%25EB%25B0%25B0%25EC%258B%25A0?gl=KR%26hl=en%26id=K026uXmswBY.P'}}"
블랙 크리스마스,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2599_%25ED%2581%25AC%25EB%25A6%25AC%25EC%258A%25A4%25EB%25A7%2588%25EC%258A%25A4?gl=KR%26hl=en%26id=dstVlbO84zE.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011667', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4967495'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2599_%25ED%2581%25AC%25EB%25A6%25AC%25EC%258A%25A4%25EB%25A7%2588%25EC%258A%25A4?gl=KR%26hl=en%26id=dstVlbO84zE.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4933003', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011667'}}"
스탠 & 올리,"{'streaming': {}, 'rent': {}, 'buy': {}}"
