title,ott
우아한 만찬,"{'streaming': {'Watcha': 'https://watcha.com/contents/mOk69Zp'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000807', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4802690'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000807', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4802689'}}"
덤플링,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80201490'}, 'rent': {}, 'buy': {}}"
120BPM,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/120BPM?gl=KR%26hl=en%26id=00Uw-iQYyiE'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/120BPM?gl=KR%26hl=en%26id=00Uw-iQYyiE'}}"
파리의 밤이 열리면,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011326', 'Watcha': 'https://watcha.com/contents/mdBzMKD'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%258C%25EB%25A6%25AC%25EC%259D%2598_%25EB%25B0%25A4%25EC%259D%25B4_%25EC%2597%25B4%25EB%25A6%25AC%25EB%25A9%25B4?gl=KR%26hl=en%26id=pophwBE2LIo', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011326'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2873899'}}"
아이 엠 낫 유어 니그로,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5Q94AQ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000011907'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3243518'}}"
행복한 라짜로,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011607', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2596%2589%25EB%25B3%25B5%25ED%2595%259C_%25EB%259D%25BC%25EC%25A7%259C%25EB%25A1%259C?gl=KR%26hl=en%26id=-EulLZ-5hjc.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4398483', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2596%2589%25EB%25B3%25B5%25ED%2595%259C_%25EB%259D%25BC%25EC%25A7%259C%25EB%25A1%259C?gl=KR%26hl=en%26id=-EulLZ-5hjc.P'}}"
아스테릭스: 마법 물약의 비밀,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5ewMpZ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000122743', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25EC%258A%25A4%25ED%2585%258C%25EB%25A6%25AD%25EC%258A%25A4_%25EB%25A7%2588%25EB%25B2%2595_%25EB%25AC%25BC%25EC%2595%25BD%25EC%259D%2598_%25EB%25B9%2584%25EB%25B0%2580_%25EB%258D%2594%25EB%25B9%2599?gl=KR%26hl=en%26id=lYDJ-nOmh6g.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4716843', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25EC%258A%25A4%25ED%2585%258C%25EB%25A6%25AD%25EC%258A%25A4_%25EB%25A7%2588%25EB%25B2%2595_%25EB%25AC%25BC%25EC%2595%25BD%25EC%259D%2598_%25EB%25B9%2584%25EB%25B0%2580_%25EB%258D%2594%25EB%25B9%2599?gl=KR%26hl=en%26id=lYDJ-nOmh6g.P'}}"
싱귤래러티,"{'streaming': {'Watcha': 'https://watcha.com/contents/mO1VoBw'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012593', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258B%25B1%25EA%25B7%25A4%25EB%259E%2598%25EB%25A6%25AC%25ED%258B%25B0?gl=KR%26hl=en%26id=b5AaMNO9mFI.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4261388', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258B%25B1%25EA%25B7%25A4%25EB%259E%2598%25EB%25A6%25AC%25ED%258B%25B0?gl=KR%26hl=en%26id=b5AaMNO9mFI.P'}}"
킨: 더 비기닝,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_TW01_TW0000000332'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_TW01_TW0000000332'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3744380', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2582%25A8_%25EB%258D%2594_%25EB%25B9%2584%25EA%25B8%25B0%25EB%258B%259D_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=cYyY0V85FVk'}}"
노크: 초대받지 않은 손님,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011433', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B8%25ED%2581%25AC_%25EC%25B4%2588%25EB%258C%2580%25EB%25B0%259B%25EC%25A7%2580_%25EC%2595%258A%25EC%259D%2580_%25EC%2586%2590%25EB%258B%2598_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=8_LOq-9OiKo'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3699232', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B8%25ED%2581%25AC_%25EC%25B4%2588%25EB%258C%2580%25EB%25B0%259B%25EC%25A7%2580_%25EC%2595%258A%25EC%259D%2580_%25EC%2586%2590%25EB%258B%2598_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=8_LOq-9OiKo'}}"
기억의 밤,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80223050'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011652'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3150889', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B8%25B0%25EC%2596%25B5%25EC%259D%2598_%25EB%25B0%25A4?gl=KR%26hl=en%26id=cfgiBKJ7gAg'}}"
룩 어웨이,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012288', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A3%25A9_%25EC%2596%25B4%25EC%259B%25A8%25EC%259D%25B4?gl=KR%26hl=en%26id=fRrm-xNIhnU.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A3%25A9_%25EC%2596%25B4%25EC%259B%25A8%25EC%259D%25B4?gl=KR%26hl=en%26id=fRrm-xNIhnU.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4459847'}}"
더 가디언즈,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80992640', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000100201', 'Watcha': 'https://watcha.com/contents/mO8Kvq3'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000100201', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%2594_%25EA%25B0%2580%25EB%2594%2594%25EC%2596%25B8%25EC%25A6%2588?gl=KR%26hl=en%26id=neb9FmdTS04'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%2594_%25EA%25B0%2580%25EB%2594%2594%25EC%2596%25B8%25EC%25A6%2588?gl=KR%26hl=en%26id=neb9FmdTS04'}}"
스머프: 비밀의 숲,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25EB%25A8%25B8%25ED%2594%2584_%25EB%25B9%2584%25EB%25B0%2580%25EC%259D%2598_%25EC%2588%25B2_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=aMNrvE8yW2M', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011489', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2878844'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25EB%25A8%25B8%25ED%2594%2584_%25EB%25B9%2584%25EB%25B0%2580%25EC%259D%2598_%25EC%2588%25B2_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=aMNrvE8yW2M', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5966744', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011489'}}"
"로만 J 이스라엘, 에스콰이어","{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A1%259C%25EB%25A7%258C_J_%25EC%259D%25B4%25EC%258A%25A4%25EB%259D%25BC%25EC%2597%2598_%25EC%2597%2590%25EC%258A%25A4%25EC%25BD%25B0%25EC%259D%25B4%25EC%2596%25B4_Roman_J_Israel_Esq_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=iPcXDuyBe4E', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011515', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3229955'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A1%259C%25EB%25A7%258C_J_%25EC%259D%25B4%25EC%258A%25A4%25EB%259D%25BC%25EC%2597%2598_%25EC%2597%2590%25EC%258A%25A4%25EC%25BD%25B0%25EC%259D%25B4%25EC%2596%25B4_Roman_J_Israel_Esq_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=iPcXDuyBe4E', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3275871', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011515'}}"
7년의 밤,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80995481', 'Watcha': 'https://watcha.com/contents/md6X2aW'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000222', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3343223', 'Google Play Movies': 'https://play.google.com/store/movies/details/7%25EB%2585%2584%25EC%259D%2598_%25EB%25B0%25A4?gl=KR%26hl=en%26id=wgxUiK7zzQk'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000222', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3343221', 'Google Play Movies': 'https://play.google.com/store/movies/details/7%25EB%2585%2584%25EC%259D%2598_%25EB%25B0%25A4?gl=KR%26hl=en%26id=wgxUiK7zzQk'}}"
퍼스트 킬,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011554'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258D%25BC%25EC%258A%25A4%25ED%258A%25B8_%25ED%2582%25AC?gl=KR%26hl=en%26id=mlrRemeKZhs'}}"
스페셜 시큐리티 : 라스트 미션,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%258E%2598%25EC%2585%259C_%25EC%258B%259C%25ED%2581%2590%25EB%25A6%25AC%25ED%258B%25B0_%25EB%259D%25BC%25EC%258A%25A4%25ED%258A%25B8_%25EB%25AF%25B8%25EC%2585%2598?gl=KR%26hl=en%26id=cfkWDVIBWv4'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%258E%2598%25EC%2585%259C_%25EC%258B%259C%25ED%2581%2590%25EB%25A6%25AC%25ED%258B%25B0_%25EB%259D%25BC%25EC%258A%25A4%25ED%258A%25B8_%25EB%25AF%25B8%25EC%2585%2598?gl=KR%26hl=en%26id=cfkWDVIBWv4'}}"
벼룩 잡는 사무라이,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000123367'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000123367', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25BC%25EB%25A3%25A9_%25EC%259E%25A1%25EB%258A%2594_%25EC%2582%25AC%25EB%25AC%25B4%25EB%259D%25BC%25EC%259D%25B4?gl=KR%26hl=en%26id=3xPy1PkUtdc.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%25BC%25EB%25A3%25A9_%25EC%259E%25A1%25EB%258A%2594_%25EC%2582%25AC%25EB%25AC%25B4%25EB%259D%25BC%25EC%259D%25B4?gl=KR%26hl=en%26id=3xPy1PkUtdc.P'}}"
마우트하우센의 사진사,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80191608'}, 'rent': {}, 'buy': {}}"
몬스터,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81121351'}, 'rent': {}, 'buy': {}}"
주키퍼스 와이프,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5DGMoR'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000011923', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A3%25BC%25ED%2582%25A4%25ED%258D%25BC%25EC%258A%25A4_%25EC%2599%2580%25EC%259D%25B4%25ED%2594%2584?gl=KR%26hl=en%26id=ZBTT8X3buzA'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3047472', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A3%25BC%25ED%2582%25A4%25ED%258D%25BC%25EC%258A%25A4_%25EC%2599%2580%25EC%259D%25B4%25ED%2594%2584?gl=KR%26hl=en%26id=ZBTT8X3buzA'}}"
루스 베이더 긴즈버그: 나는 반대한다,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A3%25A8%25EC%258A%25A4_%25EB%25B2%25A0%25EC%259D%25B4%25EB%258D%2594_%25EA%25B8%25B4%25EC%25A6%2588%25EB%25B2%2584%25EA%25B7%25B8_%25EB%2582%2598%25EB%258A%2594_%25EB%25B0%2598%25EB%258C%2580%25ED%2595%259C%25EB%258B%25A4?gl=KR%26hl=en%26id=R18S_i2JnJE.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4107776', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A3%25A8%25EC%258A%25A4_%25EB%25B2%25A0%25EC%259D%25B4%25EB%258D%2594_%25EA%25B8%25B4%25EC%25A6%2588%25EB%25B2%2584%25EA%25B7%25B8_%25EB%2582%2598%25EB%258A%2594_%25EB%25B0%2598%25EB%258C%2580%25ED%2595%259C%25EB%258B%25A4?gl=KR%26hl=en%26id=R18S_i2JnJE.P'}}"
범죄도시,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80218616'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000024', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%2594%25EC%25A3%2584%25EB%258F%2584%25EC%258B%259C?gl=KR%26hl=en%26id=87LjUAfcjmk'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000024', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B2%2594%25EC%25A3%2584%25EB%258F%2584%25EC%258B%259C?gl=KR%26hl=en%26id=87LjUAfcjmk'}}"
나이트 스쿨,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25ED%258A%25B8_%25EC%258A%25A4%25EC%25BF%25A8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=psuiWSOYasg', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011335', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3991311'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25ED%258A%25B8_%25EC%258A%25A4%25EC%25BF%25A8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=psuiWSOYasg', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3991310', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011335'}}"
모글리: 정글의 전설,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80993105'}, 'rent': {}, 'buy': {}}"
굿바이 크리스토퍼 로빈,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3177298', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B5%25BF%25EB%25B0%2594%25EC%259D%25B4_%25ED%2581%25AC%25EB%25A6%25AC%25EC%258A%25A4%25ED%2586%25A0%25ED%258D%25BC_%25EB%25A1%259C%25EB%25B9%2588_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=i8Ne1OQ_S9I'}}"
스파이 게임,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80108451', 'Watcha': 'https://watcha.com/contents/mO2MNPx'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000473', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3009041', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%258C%258C%25EC%259D%25B4_%25EA%25B2%258C%25EC%259E%2584?gl=KR%26hl=en%26id=vcdZzKDB5CY'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000473', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3009039', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%258C%258C%25EC%259D%25B4_%25EA%25B2%258C%25EC%259E%2584?gl=KR%26hl=en%26id=vcdZzKDB5CY'}}"
판타스틱 썸머,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80198430', 'Watcha': 'https://watcha.com/contents/mWz34wV'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012490', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%2590%25ED%2583%2580%25EC%258A%25A4%25ED%258B%25B1_%25EC%258D%25B8%25EB%25A8%25B8?gl=KR%26hl=en%26id=cgMoqN8GKn8.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5266569', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%2590%25ED%2583%2580%25EC%258A%25A4%25ED%258B%25B1_%25EC%258D%25B8%25EB%25A8%25B8?gl=KR%26hl=en%26id=cgMoqN8GKn8.P'}}"
극장판 포켓몬스터: 모두의 이야기,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81085364', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_MN01_MN000000023', 'Watcha': 'https://watcha.com/contents/mdKBpky'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_MN01_MN000000023', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4406207', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B7%25B9%25EC%259E%25A5%25ED%258C%2590_%25ED%258F%25AC%25EC%25BC%2593%25EB%25AA%25AC%25EC%258A%25A4%25ED%2584%25B0_%25EB%25AA%25A8%25EB%2591%2590%25EC%259D%2598_%25EC%259D%25B4%25EC%2595%25BC%25EA%25B8%25B0_%25EB%258D%2594%25EB%25B9%2599?gl=KR%26hl=en%26id=UjQKSxiOZ8w.P'}, 'buy': {}}"
사이크: 더 무비,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3159001'}}"
린 온 피트,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3680235', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A6%25B0_%25EC%2598%25A8_%25ED%2594%25BC%25ED%258A%25B8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=PIzaedl0_iU'}}"
나폴리: 위험한 유혹,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011659'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011659', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25ED%258F%25B4%25EB%25A6%25AC_%25EC%259C%2584%25ED%2597%2598%25ED%2595%259C_%25EC%259C%25A0%25ED%2598%25B9?gl=KR%26hl=en%26id=GJo3ZuVbIj0.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25ED%258F%25B4%25EB%25A6%25AC_%25EC%259C%2584%25ED%2597%2598%25ED%2595%259C_%25EC%259C%25A0%25ED%2598%25B9?gl=KR%26hl=en%26id=GJo3ZuVbIj0.P'}}"
늑대의 집,"{'streaming': {}, 'rent': {}, 'buy': {}}"
용쟁호투: 전설의 시작,"{'streaming': {'Watcha': 'https://watcha.com/contents/mO1VVY8'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259A%25A9%25EC%259F%2581%25ED%2598%25B8%25ED%2588%25AC_%25EC%25A0%2584%25EC%2584%25A4%25EC%259D%2598_%25EC%258B%259C%25EC%259E%2591?gl=KR%26hl=en%26id=C_oMKDHwC6k', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000011965'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259A%25A9%25EC%259F%2581%25ED%2598%25B8%25ED%2588%25AC_%25EC%25A0%2584%25EC%2584%25A4%25EC%259D%2598_%25EC%258B%259C%25EC%259E%2591?gl=KR%26hl=en%26id=C_oMKDHwC6k', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3327093'}}"
고잉 인 스타일,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80089006'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2933861', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011527'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%259E%2589_%25EC%259D%25B8_%25EC%258A%25A4%25ED%2583%2580%25EC%259D%25BC?gl=KR%26hl=en%26id=iNfC0r1I70U', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011527', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2889397'}}"
저니스 엔드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80226711', 'Watcha': 'https://watcha.com/contents/mdEwrYA'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CY01_CY000000038'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5620763'}}"
사랑은 비가 갠 뒤처럼,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81103933', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011346', 'Watcha': 'https://watcha.com/contents/mdEwmel'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011346', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2582%25AC%25EB%259E%2591%25EC%259D%2580_%25EB%25B9%2584%25EA%25B0%2580_%25EA%25B0%25A0_%25EB%2592%25A4%25EC%25B2%2598%25EB%259F%25BC?gl=KR%26hl=en%26id=iPCZiY4OoM0.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3977897', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2582%25AC%25EB%259E%2591%25EC%259D%2580_%25EB%25B9%2584%25EA%25B0%2580_%25EA%25B0%25A0_%25EB%2592%25A4%25EC%25B2%2598%25EB%259F%25BC?gl=KR%26hl=en%26id=iPCZiY4OoM0.P'}}"
우이 러브,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011358', 'Watcha': 'https://watcha.com/contents/m5aVoBG'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011358', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259A%25B0%25EC%259D%25B4_%25EB%259F%25AC%25EB%25B8%258C?gl=KR%26hl=en%26id=4reZFlg3l4s.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4168270', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259A%25B0%25EC%259D%25B4_%25EB%259F%25AC%25EB%25B8%258C?gl=KR%26hl=en%26id=4reZFlg3l4s.P'}}"
빅풋 주니어,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000011871'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000011871'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2991382', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2585%25ED%2592%258B_%25EC%25A3%25BC%25EB%258B%2588%25EC%2596%25B4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=23ifATDhOjg'}}"
더 리틀 아워즈,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%2594_%25EB%25A6%25AC%25ED%258B%2580_%25EC%2595%2584%25EC%259B%258C%25EC%25A6%2588?gl=KR%26hl=en%26id=PnPppJf8Wa4'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%2594_%25EB%25A6%25AC%25ED%258B%2580_%25EC%2595%2584%25EC%259B%258C%25EC%25A6%2588?gl=KR%26hl=en%26id=PnPppJf8Wa4'}}"
해피엔드,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012619', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%25B4%25ED%2594%25BC%25EC%2597%2594%25EB%2593%259C?gl=KR%26hl=en%26id=xYAz5H_knnc.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4297135', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%25B4%25ED%2594%25BC%25EC%2597%2594%25EB%2593%259C?gl=KR%26hl=en%26id=xYAz5H_knnc.P'}}"
해피 투게더,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdKBxp7'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%25B4%25ED%2594%25BC_%25ED%2588%25AC%25EA%25B2%258C%25EB%258D%2594?gl=KR%26hl=en%26id=biQ832sekuE', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012302'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%25B4%25ED%2594%25BC_%25ED%2588%25AC%25EA%25B2%258C%25EB%258D%2594?gl=KR%26hl=en%26id=biQ832sekuE', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3794889'}}"
