title,ott
배트맨 대 슈퍼맨: 저스티스의 시작,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80081793'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25B0%25ED%258A%25B8%25EB%25A7%25A8_%25EB%258C%2580_%25EC%258A%2588%25ED%258D%25BC%25EB%25A7%25A8_%25EC%25A0%2580%25EC%258A%25A4%25ED%258B%25B0%25EC%258A%25A4%25EC%259D%2598_%25EC%258B%259C%25EC%259E%2591_%25EC%2596%25BC%25ED%258B%25B0%25EB%25B0%258B_%25EC%2597%2590%25EB%2594%2594%25EC%2585%2598_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Sd_XB4jvpsk', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2380637', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011498'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B0%25B0%25ED%258A%25B8%25EB%25A7%25A8_%25EB%258C%2580_%25EC%258A%2588%25ED%258D%25BC%25EB%25A7%25A8_%25EC%25A0%2580%25EC%258A%25A4%25ED%258B%25B0%25EC%258A%25A4%25EC%259D%2598_%25EC%258B%259C%25EC%259E%2591?gl=KR%26hl=en%26id=OkLYhsI-byc.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011498', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2352779'}}"
나는 사랑과 시간과 죽음을 만났다,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80116204'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2768321', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011521'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EB%258A%2594_%25EC%2582%25AC%25EB%259E%2591%25EA%25B3%25BC_%25EC%258B%259C%25EA%25B0%2584%25EA%25B3%25BC_%25EC%25A3%25BD%25EC%259D%258C%25EC%259D%2584_%25EB%25A7%258C%25EB%2582%25AC%25EB%258B%25A4?gl=KR%26hl=en%26id=Wlj5ZEAzC8Q', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011521', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2724993'}}"
로스트 인 더스트,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80108616', 'Watcha': 'https://watcha.com/contents/mWJyAbQ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000512', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2531766', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A1%259C%25EC%258A%25A4%25ED%258A%25B8%25EC%259D%25B8%25EB%258D%2594%25EC%258A%25A4%25ED%258A%25B8?gl=KR%26hl=en%26id=t5_z-odnfVo'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000512', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2531764', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A1%259C%25EC%258A%25A4%25ED%258A%25B8%25EC%259D%25B8%25EB%258D%2594%25EC%258A%25A4%25ED%258A%25B8?gl=KR%26hl=en%26id=t5_z-odnfVo'}}"
극비수사,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80230445', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_SB01_SB0000000077', 'Watcha': 'https://watcha.com/contents/mWvkD0D'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_SB01_SB0000000077', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5306113', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B7%25B9%25EB%25B9%2584%25EC%2588%2598%25EC%2582%25AC?gl=KR%26hl=en%26id=uxioE1tVv8g.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5306112', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B7%25B9%25EB%25B9%2584%25EC%2588%2598%25EC%2582%25AC?gl=KR%26hl=en%26id=uxioE1tVv8g.P'}}"
라이언,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000095171', 'Watcha': 'https://watcha.com/contents/mO0g9ba'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000095171', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%259D%25BC%25EC%259D%25B4%25EC%2596%25B8?gl=KR%26hl=en%26id=WO202gnfo0Q'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2664518', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%259D%25BC%25EC%259D%25B4%25EC%2596%25B8?gl=KR%26hl=en%26id=WO202gnfo0Q'}}"
팝스타: 네버 스탑 네버 스토핑,"{'streaming': {}, 'rent': {}, 'buy': {}}"
포커스,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80015343'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1854808', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011455'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258F%25AC%25EC%25BB%25A4%25EC%258A%25A4?gl=KR%26hl=en%26id=9Ebm5rawDv4', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011455', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1826618'}}"
무뢰한,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80059333', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000070890'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000070890'}, 'buy': {}}"
녹터널 애니멀스,"{'streaming': {'Watcha': 'https://watcha.com/contents/mWLjk86'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B9%25ED%2584%25B0%25EB%2584%2590_%25EC%2595%25A0%25EB%258B%2588%25EB%25A9%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=OYvjUaEzgPQ', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011281'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B9%25ED%2584%25B0%25EB%2584%2590_%25EC%2595%25A0%25EB%258B%2588%25EB%25A9%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=OYvjUaEzgPQ', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011281'}}"
제이슨 본,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011270', 'Watcha': 'https://watcha.com/contents/m5nQjaD'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%259C%25EC%259D%25B4%25EC%258A%25A8_%25EB%25B3%25B8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=knSvQlO23Ks', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011270', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2428684'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%259C%25EC%259D%25B4%25EC%258A%25A8_%25EB%25B3%25B8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=knSvQlO23Ks', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2428685', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011270'}}"
인턴,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80047616'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2129302', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011468'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259D%25B8%25ED%2584%25B4?gl=KR%26hl=en%26id=sHpGT4SQwgw', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011468', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2094215'}}"
동급생,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdEw3GE'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6166587'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2319672'}}"
메이즈 러너: 스코치 트라이얼,"{'streaming': {}, 'rent': {}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CH01_FX0000011409', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2075853', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A9%2594%25EC%259D%25B4%25EC%25A6%2588_%25EB%259F%25AC%25EB%2584%2588_%25EC%258A%25A4%25EC%25BD%2594%25EC%25B9%2598_%25ED%258A%25B8%25EB%259D%25BC%25EC%259D%25B4%25EC%2596%25BC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=fmcx04nkDOA'}}"
샌 안드레아스,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80027980'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1965126', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011463'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2583%258C_%25EC%2595%2588%25EB%2593%259C%25EB%25A0%2588%25EC%2595%2584%25EC%258A%25A4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=xO_9PiytkkI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011463', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1931429'}}"
Inside Men - The Original,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%25B4%25EB%25B6%2580%25EC%259E%2590%25EB%2593%25A4_%25EB%2594%2594_%25EC%2598%25A4%25EB%25A6%25AC%25EC%25A7%2580%25EB%2584%2590?gl=KR%26hl=en%26id=zzn2mnuF4eY'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%25B4%25EB%25B6%2580%25EC%259E%2590%25EB%2593%25A4_%25EB%2594%2594_%25EC%2598%25A4%25EB%25A6%25AC%25EC%25A7%2580%25EB%2584%2590?gl=KR%26hl=en%26id=zzn2mnuF4eY'}}"
인페르노,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80107552', 'Watcha': 'https://watcha.com/contents/m5Y6pDl'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259D%25B8%25ED%258E%2598%25EB%25A5%25B4%25EB%2585%25B8?gl=KR%26hl=en%26id=hTVbYnqREy4', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2592973', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011467'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=564921', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259D%25B8%25ED%258E%2598%25EB%25A5%25B4%25EB%2585%25B8?gl=KR%26hl=en%26id=hTVbYnqREy4', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011467'}}"
대니 콜린스,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5QqKo7'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000076722', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258C%2580%25EB%258B%2588_%25EC%25BD%259C%25EB%25A6%25B0%25EC%258A%25A4?gl=KR%26hl=en%26id=zRcTaf9hAxM'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6599877', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258C%2580%25EB%258B%2588_%25EC%25BD%259C%25EB%25A6%25B0%25EC%258A%25A4?gl=KR%26hl=en%26id=zRcTaf9hAxM'}}"
밀그램 프로젝트,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CL01_JY0000012509', 'Watcha': 'https://watcha.com/contents/md7686v'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CL01_JY0000012509'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6399115'}}"
나이스 가이즈,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000083510'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000083510', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25EC%258A%25A4_%25EA%25B0%2580%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=G7SiCWiInyw'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25EC%258A%25A4_%25EA%25B0%2580%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=G7SiCWiInyw'}}"
더 비지트,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%2594_%25EB%25B9%2584%25EC%25A7%2580%25ED%258A%25B8?gl=KR%26hl=en%26id=UBLwL8fVrwc.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011246', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2022963'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%2594_%25EB%25B9%2584%25EC%25A7%2580%25ED%258A%25B8?gl=KR%26hl=en%26id=UBLwL8fVrwc.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2022962', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011246'}}"
미안해 사랑해 고마워,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80231293', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_SB01_SB0000000081', 'Watcha': 'https://watcha.com/contents/mObGrKa'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_SB01_SB0000000081', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5647529', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EC%2595%2588%25ED%2595%25B4_%25EC%2582%25AC%25EB%259E%2591%25ED%2595%25B4_%25EA%25B3%25A0%25EB%25A7%2588%25EC%259B%258C?gl=KR%26hl=en%26id=owTnBXd5Qyw.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5647528', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EC%2595%2588%25ED%2595%25B4_%25EC%2582%25AC%25EB%259E%2591%25ED%2595%25B4_%25EA%25B3%25A0%25EB%25A7%2588%25EC%259B%258C?gl=KR%26hl=en%26id=owTnBXd5Qyw.P'}}"
본 토마호크,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CV01_KE0000011897', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B3%25B8_%25ED%2586%25A0%25EB%25A7%2588%25ED%2598%25B8%25ED%2581%25AC?gl=KR%26hl=en%26id=MbktlR8-2UA'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B3%25B8_%25ED%2586%25A0%25EB%25A7%2588%25ED%2598%25B8%25ED%2581%25AC?gl=KR%26hl=en%26id=MbktlR8-2UA'}}"
더 듀얼,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5rQ3vm'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000797'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000797'}}"
피치 퍼펙트: 언프리티 걸즈,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80025920', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011144'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011144', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1860321'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011507', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1860320'}}"
내 인생 특별한 숲속 여행,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%25B4_%25EC%259D%25B8%25EC%2583%259D_%25ED%258A%25B9%25EB%25B3%2584%25ED%2595%259C_%25EC%2588%25B2%25EC%2586%258D_%25EC%2597%25AC%25ED%2596%2589?gl=KR%26hl=en%26id=zFEzWLtGMnU', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011474', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2670972'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%25B4_%25EC%259D%25B8%25EC%2583%259D_%25ED%258A%25B9%25EB%25B3%2584%25ED%2595%259C_%25EC%2588%25B2%25EC%2586%258D_%25EC%2597%25AC%25ED%2596%2589?gl=KR%26hl=en%26id=zFEzWLtGMnU', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2670971', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011474'}}"
잭 리처: 네버 고 백,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.d4b574b9-c701-e3a5-c792-f4b48dc2100e', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011238', 'Watcha': 'https://watcha.com/contents/md6Y3LK'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011238', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25AD_%25EB%25A6%25AC%25EC%25B2%2598_%25EB%2584%25A4%25EB%25B2%2584_%25EA%25B3%25A0_%25EB%25B0%25B1?gl=KR%26hl=en%26id=pVBHr6gRdyc', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2592972'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25AD_%25EB%25A6%25AC%25EC%25B2%2598_%25EB%2584%25A4%25EB%25B2%2584_%25EA%25B3%25A0_%25EB%25B0%25B1?gl=KR%26hl=en%26id=pVBHr6gRdyc', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011238', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2592971'}}"
미션 임파서블: 로그네이션,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011111', 'Watcha': 'https://watcha.com/contents/mOoJKyW'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EC%2585%2598_%25EC%259E%2584%25ED%258C%258C%25EC%2584%259C%25EB%25B8%2594_%25EB%25A1%259C%25EA%25B7%25B8%25EB%2584%25A4%25EC%259D%25B4%25EC%2585%2598?gl=KR%26hl=en%26id=oq6Hqpj0Mv4', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011111', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1957265'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EC%2585%2598_%25EC%259E%2584%25ED%258C%258C%25EC%2584%259C%25EB%25B8%2594_%25EB%25A1%259C%25EA%25B7%25B8%25EB%2584%25A4%25EC%259D%25B4%25EC%2585%2598?gl=KR%26hl=en%26id=oq6Hqpj0Mv4', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011111', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1957264'}}"
재키,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011124'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2652993', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25AC%25ED%2582%25A4?gl=KR%26hl=en%26id=EOg1vmkYZ6Q'}}"
목소리의 형태,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80223226', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011459'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011251', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A9%25EC%2586%258C%25EB%25A6%25AC%25EC%259D%2598_%25ED%2598%2595%25ED%2583%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=z0A_U3v7LpY', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5411521'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2818403', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A9%25EC%2586%258C%25EB%25A6%25AC%25EC%259D%2598_%25ED%2598%2595%25ED%2583%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=z0A_U3v7LpY'}}"
투모로우랜드,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2005988', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2588%25AC%25EB%25AA%25A8%25EB%25A1%259C%25EC%259A%25B0%25EB%259E%259C%25EB%2593%259C?gl=KR%26hl=en%26id=2Hxx_2O_v98'}}"
워 독,"{'streaming': {}, 'rent': {}, 'buy': {}}"
채피,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80016588', 'Watcha': 'https://watcha.com/contents/m5eJZqM'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B1%2584%25ED%2594%25BC?gl=KR%26hl=en%26id=JnNWRccwoxI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011361', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2119006'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B1%2584%25ED%2594%25BC?gl=KR%26hl=en%26id=JnNWRccwoxI', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=1817794', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011361'}}"
크림슨 피크,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011152'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25AC%25EB%25A6%25BC%25EC%258A%25A8_%25ED%2594%25BC%25ED%2581%25AC?gl=KR%26hl=en%26id=VL4T18bxRew'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25AC%25EB%25A6%25BC%25EC%258A%25A8_%25ED%2594%25BC%25ED%2581%25AC?gl=KR%26hl=en%26id=VL4T18bxRew'}}"
마이펫의 이중생활,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80095314', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011268', 'Watcha': 'https://watcha.com/contents/mO8KGMx'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25EC%259D%25B4%25ED%258E%25AB%25EC%259D%2598_%25EC%259D%25B4%25EC%25A4%2591%25EC%2583%259D%25ED%2599%259C_%25EB%258D%2594%25EB%25B9%2599%25ED%258C%2590?gl=KR%26hl=en%26id=USdXnBGDGLI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011268', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2441407'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25EC%259D%25B4%25ED%258E%25AB%25EC%259D%2598_%25EC%259D%25B4%25EC%25A4%2591%25EC%2583%259D%25ED%2599%259C_%25EB%258D%2594%25EB%25B9%2599%25ED%258C%2590?gl=KR%26hl=en%26id=USdXnBGDGLI', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2720261', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011268'}}"
와이 힘?,"{'streaming': {}, 'rent': {}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2599%2580%25EC%259D%25B4_%25ED%259E%2598?gl=KR%26hl=en%26id=saRaXu4AB-A', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CH01_FX0000011440'}}"
무한대를 본 남자,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CS01_PAN000011121', 'Watcha': 'https://watcha.com/contents/mW93ob8'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CS01_PAN000011121'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2519912', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AC%25B4%25ED%2595%259C%25EB%258C%2580%25EB%25A5%25BC_%25EB%25B3%25B8_%25EB%2582%25A8%25EC%259E%2590?gl=KR%26hl=en%26id=CsIxmj9jZkE'}}"
셜록: 유령신부,"{'streaming': {}, 'rent': {}, 'buy': {}}"
고스트 버스터즈,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80080514'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%258A%25A4%25ED%258A%25B8%25EB%25B2%2584%25EC%258A%25A4%25ED%2584%25B0%25EC%25A6%2588?gl=KR%26hl=en%26id=inFEFNUeMuk', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011663', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2459791'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%258A%25A4%25ED%258A%25B8%25EB%25B2%2584%25EC%258A%25A4%25ED%2584%25B0%25EC%25A6%2588?gl=KR%26hl=en%26id=inFEFNUeMuk', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2459792', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011663'}}"
센트럴 인텔리전스,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2584%25BC%25ED%258A%25B8%25EB%259F%25B4_%25EC%259D%25B8%25ED%2585%2594%25EB%25A6%25AC%25EC%25A0%2584%25EC%258A%25A4?gl=KR%26hl=en%26id=hkinsH4zP-U', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011273', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2485895'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2584%25BC%25ED%258A%25B8%25EB%259F%25B4_%25EC%259D%25B8%25ED%2585%2594%25EB%25A6%25AC%25EC%25A0%2584%25EC%258A%25A4?gl=KR%26hl=en%26id=hkinsH4zP-U', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2485894', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011273'}}"
