title,ott
로스트 인 더스트,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80108616', 'Watcha': 'https://watcha.com/contents/mWJyAbQ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000512', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2531766', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A1%259C%25EC%258A%25A4%25ED%258A%25B8%25EC%259D%25B8%25EB%258D%2594%25EC%258A%25A4%25ED%258A%25B8?gl=KR%26hl=en%26id=t5_z-odnfVo'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000512', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2531764', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A1%259C%25EC%258A%25A4%25ED%258A%25B8%25EC%259D%25B8%25EB%258D%2594%25EC%258A%25A4%25ED%258A%25B8?gl=KR%26hl=en%26id=t5_z-odnfVo'}}"
팝스타: 네버 스탑 네버 스토핑,"{'streaming': {}, 'rent': {}, 'buy': {}}"
녹터널 애니멀스,"{'streaming': {'Watcha': 'https://watcha.com/contents/mWLjk86'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B9%25ED%2584%25B0%25EB%2584%2590_%25EC%2595%25A0%25EB%258B%2588%25EB%25A9%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=OYvjUaEzgPQ', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011281'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B9%25ED%2584%25B0%25EB%2584%2590_%25EC%2595%25A0%25EB%258B%2588%25EB%25A9%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=OYvjUaEzgPQ', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011281'}}"
제이슨 본,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011270', 'Watcha': 'https://watcha.com/contents/m5nQjaD'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%259C%25EC%259D%25B4%25EC%258A%25A8_%25EB%25B3%25B8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=knSvQlO23Ks', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011270', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2428684'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%259C%25EC%259D%25B4%25EC%258A%25A8_%25EB%25B3%25B8_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=knSvQlO23Ks', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2428685', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011270'}}"
고스트 스토리,"{'streaming': {'Watcha': 'https://watcha.com/contents/mOAZMGQ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000011958', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%258A%25A4%25ED%258A%25B8_%25EC%258A%25A4%25ED%2586%25A0%25EB%25A6%25AC?gl=KR%26hl=en%26id=6YMq1y1kFSc'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3180779', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%258A%25A4%25ED%258A%25B8_%25EC%258A%25A4%25ED%2586%25A0%25EB%25A6%25AC?gl=KR%26hl=en%26id=6YMq1y1kFSc'}}"
동급생,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdEw3GE'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6166587'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2319672'}}"
인페르노,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80107552', 'Watcha': 'https://watcha.com/contents/m5Y6pDl'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259D%25B8%25ED%258E%2598%25EB%25A5%25B4%25EB%2585%25B8?gl=KR%26hl=en%26id=hTVbYnqREy4', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2592973', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011467'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=564921', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259D%25B8%25ED%258E%2598%25EB%25A5%25B4%25EB%2585%25B8?gl=KR%26hl=en%26id=hTVbYnqREy4', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011467'}}"
나이스 가이즈,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000083510'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000083510', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25EC%258A%25A4_%25EA%25B0%2580%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=G7SiCWiInyw'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25EC%258A%25A4_%25EA%25B0%2580%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=G7SiCWiInyw'}}"
9/11,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000100184', 'Watcha': 'https://watcha.com/contents/md6YrAy'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000100184', 'Google Play Movies': 'https://play.google.com/store/movies/details/9_11?gl=KR%26hl=en%26id=ephbwi9Hjuc'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3223352', 'Google Play Movies': 'https://play.google.com/store/movies/details/9_11?gl=KR%26hl=en%26id=ephbwi9Hjuc'}}"
더 듀얼,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5rQ3vm'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000797'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000797'}}"
마더!,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80185763'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25EB%258D%2594_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=h7Rng6aJxFs'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%2588%25EB%258D%2594_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=h7Rng6aJxFs'}}"
내 인생 특별한 숲속 여행,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%25B4_%25EC%259D%25B8%25EC%2583%259D_%25ED%258A%25B9%25EB%25B3%2584%25ED%2595%259C_%25EC%2588%25B2%25EC%2586%258D_%25EC%2597%25AC%25ED%2596%2589?gl=KR%26hl=en%26id=zFEzWLtGMnU', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011474', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2670972'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%25B4_%25EC%259D%25B8%25EC%2583%259D_%25ED%258A%25B9%25EB%25B3%2584%25ED%2595%259C_%25EC%2588%25B2%25EC%2586%258D_%25EC%2597%25AC%25ED%2596%2589?gl=KR%26hl=en%26id=zFEzWLtGMnU', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2670971', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011474'}}"
잭 리처: 네버 고 백,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.d4b574b9-c701-e3a5-c792-f4b48dc2100e', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011238', 'Watcha': 'https://watcha.com/contents/md6Y3LK'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011238', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25AD_%25EB%25A6%25AC%25EC%25B2%2598_%25EB%2584%25A4%25EB%25B2%2584_%25EA%25B3%25A0_%25EB%25B0%25B1?gl=KR%26hl=en%26id=pVBHr6gRdyc', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2592972'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%25AD_%25EB%25A6%25AC%25EC%25B2%2598_%25EB%2584%25A4%25EB%25B2%2584_%25EA%25B3%25A0_%25EB%25B0%25B1?gl=KR%26hl=en%26id=pVBHr6gRdyc', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011238', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2592971'}}"
목소리의 형태,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80223226', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011459'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011251', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A9%25EC%2586%258C%25EB%25A6%25AC%25EC%259D%2598_%25ED%2598%2595%25ED%2583%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=z0A_U3v7LpY', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5411521'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2818403', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AA%25A9%25EC%2586%258C%25EB%25A6%25AC%25EC%259D%2598_%25ED%2598%2595%25ED%2583%259C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=z0A_U3v7LpY'}}"
King Lear,"{'streaming': {'BroadwayHD': 'https://www.broadwayhd.com/movies/AXcCV8yyZfTYlur_De5B', 'Filmzie': 'https://filmzie.com/content/king-lear'}, 'rent': {}, 'buy': {}}"
워 독,"{'streaming': {}, 'rent': {}, 'buy': {}}"
콩: 스컬 아일랜드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80139562'}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2797727', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011523'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25BD%25A9_%25EC%258A%25A4%25EC%25BB%25AC_%25EC%2595%2584%25EC%259D%25BC%25EB%259E%259C%25EB%2593%259C?gl=KR%26hl=en%26id=oq0CYKTPc4E.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011523', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2740254'}}"
무한대를 본 남자,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CS01_PAN000011121', 'Watcha': 'https://watcha.com/contents/mW93ob8'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CS01_PAN000011121'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2519912', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AC%25B4%25ED%2595%259C%25EB%258C%2580%25EB%25A5%25BC_%25EB%25B3%25B8_%25EB%2582%25A8%25EC%259E%2590?gl=KR%26hl=en%26id=CsIxmj9jZkE'}}"
셜록: 유령신부,"{'streaming': {}, 'rent': {}, 'buy': {}}"
1987,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80231471', 'Watcha': 'https://watcha.com/contents/m5aVMGQ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000063', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3226852', 'Google Play Movies': 'https://play.google.com/store/movies/details/1987?gl=KR%26hl=en%26id=MffUxKG50vQ'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000063', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3226850', 'Google Play Movies': 'https://play.google.com/store/movies/details/1987?gl=KR%26hl=en%26id=MffUxKG50vQ'}}"
문라이트,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011236'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AC%25B8%25EB%259D%25BC%25EC%259D%25B4%25ED%258A%25B8?gl=KR%26hl=en%26id=fZ58aOi4v1o'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2724377', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AC%25B8%25EB%259D%25BC%25EC%259D%25B4%25ED%258A%25B8?gl=KR%26hl=en%26id=fZ58aOi4v1o'}}"
"헤일, 시저!","{'streaming': {'Watcha': 'https://watcha.com/contents/mWyJQ1y'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2597%25A4%25EC%259D%25BC_%25EC%258B%259C%25EC%25A0%2580?gl=KR%26hl=en%26id=T8M3y1TlmQg', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011169', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2261835'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2597%25A4%25EC%259D%25BC_%25EC%258B%259C%25EC%25A0%2580?gl=KR%26hl=en%26id=T8M3y1TlmQg', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2261834', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011169'}}"
아토믹 블론드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80170988'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000472', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25ED%2586%25A0%25EB%25AF%25B9_%25EB%25B8%2594%25EB%25A1%25A0%25EB%2593%259C?gl=KR%26hl=en%26id=xRVRAQEou18'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000472', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2584%25ED%2586%25A0%25EB%25AF%25B9_%25EB%25B8%2594%25EB%25A1%25A0%25EB%2593%259C?gl=KR%26hl=en%26id=xRVRAQEou18'}}"
공각기동대 : 고스트 인 더 쉘,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80146487', 'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.eeb2fea6-9907-84f8-1713-8bce3a5768e7'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25B5%25EA%25B0%2581%25EA%25B8%25B0%25EB%258F%2599%25EB%258C%2580_%25EA%25B3%25A0%25EC%258A%25A4%25ED%258A%25B8_%25EC%259D%25B8_%25EB%258D%2594_%25EC%2589%2598?gl=KR%26hl=en%26id=eWMBQhdcCTo', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011245', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2772788'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25B5%25EA%25B0%2581%25EA%25B8%25B0%25EB%258F%2599%25EB%258C%2580_%25EA%25B3%25A0%25EC%258A%25A4%25ED%258A%25B8_%25EC%259D%25B8_%25EB%258D%2594_%25EC%2589%2598?gl=KR%26hl=en%26id=eWMBQhdcCTo', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011245', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2772787'}}"
빌리 진 킹: 세기의 대결,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3134443', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%258C%25EB%25A6%25AC_%25EC%25A7%2584_%25ED%2582%25B9_%25EC%2584%25B8%25EA%25B8%25B0%25EC%259D%2598_%25EB%258C%2580%25EA%25B2%25B0_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=2QOYNxNvddk'}}"
패딩턴 2,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80195897', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000107230', 'Watcha': 'https://watcha.com/contents/mOo03Vy'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000107319', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EB%2594%25A9%25ED%2584%25B4_2_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=OaHq5PDsOkQ'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3278562', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EB%2594%25A9%25ED%2584%25B4_2_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=OaHq5PDsOkQ'}}"
델타 보이즈,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000098713', 'Watcha': 'https://watcha.com/contents/mdKBEQJ'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000098713', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%25B8%25ED%2583%2580_%25EB%25B3%25B4%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=-rVv0wuCeu0'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2887110', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258D%25B8%25ED%2583%2580_%25EB%25B3%25B4%25EC%259D%25B4%25EC%25A6%2588?gl=KR%26hl=en%26id=-rVv0wuCeu0'}}"
멜라니: 인류의 마지막 희망인 소녀,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011526'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2797732', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A9%259C%25EB%259D%25BC%25EB%258B%2588_%25EC%259D%25B8%25EB%25A5%2598%25EC%259D%2598_%25EB%25A7%2588%25EC%25A7%2580%25EB%25A7%2589_%25ED%259D%25AC%25EB%25A7%259D%25EC%259D%25B8_%25EC%2586%258C%25EB%2585%2580?gl=KR%26hl=en%26id=4z60lzab8gI'}}"
트랜스포머: 최후의 기사,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.98b3067c-2965-c840-bea8-95f04d0cc885'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258A%25B8%25EB%259E%259C%25EC%258A%25A4%25ED%258F%25AC%25EB%25A8%25B8_%25EC%25B5%259C%25ED%259B%2584%25EC%259D%2598_%25EA%25B8%25B0%25EC%2582%25AC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=RHspcJLRxZI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011247', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3018049'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258A%25B8%25EB%259E%259C%25EC%258A%25A4%25ED%258F%25AC%25EB%25A8%25B8_%25EC%25B5%259C%25ED%259B%2584%25EC%259D%2598_%25EA%25B8%25B0%25EC%2582%25AC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=RHspcJLRxZI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011247', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2974126'}}"
너는 여기에 없었다,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5XMQgp'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2584%2588%25EB%258A%2594_%25EC%2597%25AC%25EA%25B8%25B0%25EC%2597%2590_%25EC%2597%2586%25EC%2597%2588%25EB%258B%25A4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Z8vE1To5Qiw'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2584%2588%25EB%258A%2594_%25EC%2597%25AC%25EA%25B8%25B0%25EC%2597%2590_%25EC%2597%2586%25EC%2597%2588%25EB%258B%25A4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Z8vE1To5Qiw', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3731733'}}"
다키스트 아워,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258B%25A4%25ED%2582%25A4%25EC%258A%25A4%25ED%258A%25B8_%25EC%2595%2584%25EC%259B%258C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=9BLYoby7Xes', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3233099'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258B%25A4%25ED%2582%25A4%25EC%258A%25A4%25ED%258A%25B8_%25EC%2595%2584%25EC%259B%258C_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=9BLYoby7Xes', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3233098'}}"
빅토리아 & 압둘,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80182116'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2585%25ED%2586%25A0%25EB%25A6%25AC%25EC%2595%2584_%25EC%2595%2595%25EB%2591%2598_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=dgenP7eBGNQ', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3091043'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B9%2585%25ED%2586%25A0%25EB%25A6%25AC%25EC%2595%2584_%25EC%2595%2595%25EB%2591%2598_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=dgenP7eBGNQ', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3091042'}}"
스타 트렉: 비욘드,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80096630', 'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.a0b574b9-c75a-6ebc-357a-81f066a81773', 'Watcha': 'https://watcha.com/contents/mdjar4a'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%2583%2580%25ED%258A%25B8%25EB%25A0%2589_%25EB%25B9%2584%25EC%259A%2598%25EB%2593%259C?gl=KR%26hl=en%26id=_O0Plhe5VlI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011234', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2466523'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%2583%2580%25ED%258A%25B8%25EB%25A0%2589_%25EB%25B9%2584%25EC%259A%2598%25EB%2593%259C?gl=KR%26hl=en%26id=_O0Plhe5VlI', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CQ01_PT0000011234', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2466522'}}"
한나,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80211514'}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3565382', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2595%259C%25EB%2582%2598?gl=KR%26hl=en%26id=vjalqfRooj8.P'}}"
패신저스,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80117456'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EC%258B%25A0%25EC%25A0%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=z1Idvjf2YpU', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011472', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2657647'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EC%258B%25A0%25EC%25A0%2580%25EC%258A%25A4?gl=KR%26hl=en%26id=z1Idvjf2YpU', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2657646', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011472'}}"
레고 배트맨 무비,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80131731'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011519'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2711555', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A0%2588%25EA%25B3%25A0_%25EB%25B0%25B0%25ED%258A%25B8%25EB%25A7%25A8_%25EB%25AC%25B4%25EB%25B9%2584_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=HyXZEm94zjU', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CD01_WR0000011519'}}"
찰스 디킨스의 비밀 서재,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000106269'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000106269', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B0%25B0%25EC%258A%25A4_%25EB%2594%2594%25ED%2582%25A8%25EC%258A%25A4%25EC%259D%2598_%25EB%25B9%2584%25EB%25B0%2580_%25EC%2584%259C%25EC%259E%25AC?gl=KR%26hl=en%26id=CifQzJijCHE'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3241113', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B0%25B0%25EC%258A%25A4_%25EB%2594%2594%25ED%2582%25A8%25EC%258A%25A4%25EC%259D%2598_%25EB%25B9%2584%25EB%25B0%2580_%25EC%2584%259C%25EC%259E%25AC?gl=KR%26hl=en%26id=CifQzJijCHE'}}"
Like a Cat on a Highway,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000203', 'Watcha': 'https://watcha.com/contents/mOkLZek'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000203'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4253153', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A0%25EC%2586%258D%25EB%258F%2584%25EB%25A1%259C_%25EC%259C%2584%25EC%259D%2598_%25EA%25B3%25A0%25EC%2596%2591%25EC%259D%25B4_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=Lk7em48INmE'}}"
